host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,accommodates,bathrooms_text,bedrooms,beds,price,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_Entire,property_type_Other,property_type_Private,property_type_Room,property_type_Shared,Backyard,Baking sheet,Bathtub,Bed linens,Board games,Body soap,Books and reading material,Carbon monoxide alarm,Central heating,Cleaning products,Clothing storage: closet,Coffee Facilities,Coffee maker,Cooking basics,Crib,Dedicated workspace,Dining table,Dishes and silverware,Dishwasher,Dryer,Drying rack for clothing,Elevator,Essentials,Ethernet connection,Extra pillows and blankets,Fire extinguisher,First aid kit,Free parking on premises,Free street parking,Free washer – In unit,Freezer,Hangers,Heating,High chair,Host greets you,Hot water,Hot water kettle,Indoor fireplace,Iron,Kitchen,Laundromat nearby,Lockbox,Long term stays allowed,Luggage dropoff allowed,Microwave,Outdoor furniture,Oven,Pack ’n play/Travel crib,Paid parking off premises,Pets allowed,Private entrance,Refrigerator,Room-darkening shades,Self check-in,Shower gel,Single level home,Smoke alarm,Soap,Stove,TV,Toaster,Washer,WiFi,Wine glasses,reviews_pc1,availability_pc1,nights_pc1
4,1.0,1.0,0,2,9,3,1,1,Meadowbank and Abbeyhill North,5,1.0,2.0,2.0,2.0253058652647704,1,7,7,0,1,2,2,0,0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,6.292383599371857,2.2749356857224003,0.7692835115585219
4,1.0,0.99,1,1,1,2,1,1,The Shore and Constitution Street,2,1.0,1.0,1.0,1.954242509439325,1,35,35,4,0,1,1,0,0,4.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,-0.7795154802099413,-1.29538374570402,0.7004951982559241
4,1.0,0.93,0,1,1,2,1,1,Great Junction Street,2,1.0,1.0,2.0,1.7403626894942439,1,10,10,0,0,1,0,1,0,2.83,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,-1.2833111551652092,-1.972396453896389,-1.4878021411780165
4,1.0,1.0,1,12,16,2,1,1,Easter Road and Hawkhill Avenue,2,1.0,1.0,1.0,1.954242509439325,1,40,40,3,0,12,10,2,0,4.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,-0.5915810788561043,-1.7147374427578221,0.4300645966756792
4,1.0,0.94,1,1,1,2,1,1,Tollcross,2,1.0,1.0,1.0,2.2764618041732443,1,40,40,2,0,1,1,0,0,4.88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,-1.6642130431778301,3.314047019348669,-2.432738612001099
4,1.0,0.96,0,2,2,2,1,1,South Leith,5,1.0,2.0,2.0,2.230448921378274,1,10,10,0,0,2,1,1,0,1.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1.4649852608504215,-2.276601200771802,0.6174096838987096
4,1.0,0.97,0,2,2,2,1,0,Easter Road and Hawkhill Avenue,2,1.0,1.0,1.0,1.8750612633917,1,14,14,0,1,2,2,0,0,1.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,-1.5026126540009834,-2.7381532305138077,5.461358115296855
4,1.0,1.0,1,33,38,3,1,1,Hillside and Calton Hill,4,1.0,2.0,3.0,2.041392685158225,1,15,15,0,0,33,33,0,0,1.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0.9070453026119939,-1.4878126157148515,-1.826855692927831
2,1.0,0.8,0,1,1,3,1,1,South Leith,4,1.0,2.0,2.0,2.230448921378274,1,8,8,0,0,1,1,0,0,1.48,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,-1.497609356650371,-2.3745061767776816,-1.4878021411780165
4,1.0,1.0,0,1,1,2,1,1,Bonnington,6,2.0,3.0,3.0,2.1760912590556813,1,46,46,3,0,1,1,0,0,5.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.2247782992835529,-2.4088529729301698,0.43860454367160073
2,1.0,0.95,1,5,5,2,1,1,The Grange,1,1.0,1.0,1.0,1.6532125137753437,1,8,8,0,0,4,0,4,0,0.93,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1.2193345466556327,-0.8865243949222318,-0.9640208320093702
4,1.0,0.96,0,1,1,2,1,0,"Old Town, Princes Street and Leith Street",4,1.0,1.0,2.0,2.0043213737826426,1,38,38,3,0,1,1,0,0,4.54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,2.582702301865445,2.2974878193862422,0.5395026918184679
4,1.0,0.98,0,1,1,2,1,0,Meadowbank and Abbeyhill North,2,1.0,1.0,1.0,2.0170333392987803,1,18,18,0,0,1,1,0,0,2.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6593015586237567,-1.5004078237078016,-1.225911486593693
4,1.0,1.0,0,1,1,2,1,1,Meadows and Southside,5,1.0,3.0,3.0,2.2068258760318495,1,9,9,0,1,1,1,0,0,1.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,2.2406385465082894,-2.4933907904991077,-2.1607420535247663
4,1.0,0.99,1,1,1,2,1,1,Tollcross,6,2.0,3.0,3.0,2.2695129442179165,1,50,50,2,0,1,1,0,0,6.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,-0.9237897860678701,-1.1812695231010253,-2.2172331953931113
4,1.0,0.87,1,1,1,3,1,1,Meadows and Southside,2,1.5,1.0,1.0,2.0644579892269186,1,24,24,3,0,1,1,0,0,4.19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,-1.3479331531348926,-2.622145956371552,-1.110264083911237
2,1.0,0.97,1,2,2,2,1,1,Stockbridge,4,2.0,2.0,2.0,2.290034611362518,1,11,11,0,1,2,2,0,0,1.64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,-1.2420780891021663,-2.7381532305138077,0.8793003384830332
4,1.0,1.0,0,1,1,2,1,1,Hillside and Calton Hill,4,1.0,1.0,2.0,2.0086001717619175,1,14,14,1,1,1,1,0,0,1.73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0.6322824342096967,-1.8100950373757598,-2.1666603920847622
4,0.96,1.0,1,12,12,2,1,1,Leith (Albert Street),6,1.0,2.0,3.0,2.0569048513364727,1,38,38,2,1,11,11,0,0,4.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0.20385109098211657,0.46365591445656595,-1.5754226839278884
4,0.9,0.98,0,4,5,2,1,1,New Town West,4,1.5,2.0,2.0,2.2430380486862944,1,24,24,0,0,4,1,3,0,2.89,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.10883642664449389,2.5069502340069123,0.5229481287960378
3,1.0,0.91,0,1,1,2,1,1,The Shore and Constitution Street,5,2.0,2.0,2.0,1.9777236052888478,1,8,8,3,0,1,1,0,0,1.17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,8.467950451658636,1.1766215641467188,0.5408223184093301
4,1.0,1.0,0,3,5,2,1,1,West Pilton,1,1.0,1.0,1.0,1.5563025007672873,1,19,19,2,1,3,0,3,0,2.56,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1.3859386258607842,0.7050786571773409,1.3259918297687818
4,1.0,1.0,0,1,1,2,1,0,Leith (Albert Street),2,1.0,1.0,1.0,1.8692317197309762,1,9,9,5,1,1,0,1,0,5.51,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,-1.5046002212079703,-0.4097854369177221,0.16337022190615014
4,1.0,0.86,1,1,1,2,1,1,Meadowbank and Abbeyhill North,2,1.0,1.0,1.0,1.7403626894942439,1,40,40,3,0,1,0,1,0,4.88,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,-1.680862461616941,-2.3265962947498715,0.16443771528064025
4,1.0,1.0,0,20,24,2,1,1,New Town East and Gayfield,6,1.0,3.0,5.0,2.4608978427565478,1,25,25,3,1,20,20,0,0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,2.2277009938725865,1.0743862486077995,1.0230571662049868
4,1.0,1.0,0,1,1,3,1,1,Meadows and Southside,2,1.0,1.0,1.0,1.99563519459755,1,6,6,0,1,1,0,1,0,1.44,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,-1.7778828419493116,-1.561385168331896,-1.523052452016848
4,1.0,1.0,0,2,2,2,1,0,Granton and Royston Mains,4,1.5,2.0,2.0,1.9777236052888478,1,24,24,0,1,2,2,0,0,3.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,2.7484977889679967,-2.3150638699169694,0.43860454367160073
4,1.0,1.0,1,2,3,2,1,1,Granton and Royston Mains,6,2.0,3.0,3.0,2.311753861055754,1,10,10,1,1,2,2,0,0,1.22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,-1.271079088007277,-1.346065940806736,16.482201471916493
3,1.0,1.0,0,1,1,2,1,1,"Canongate, Southside and Dumbiedykes",6,1.0,2.0,3.0,2.1702617153949575,1,19,19,1,0,1,1,0,0,2.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0.10842880892268093,1.2489991257840685,-0.7021301774250467
4,0.98,0.99,0,173,422,3,1,1,"Old Town, Princes Street and Leith Street",2,1.0,1.0,1.0,2.110589710299249,1,9,9,0,1,151,142,9,0,1.24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,3.6096213061731643,1.8444151246445075,-0.8793804243577598
4,0.73,0.9,1,1,1,2,1,1,Easter Road and Hawkhill Avenue,4,1.0,1.0,2.0,1.9242792860618816,1,16,16,2,1,1,1,0,0,1.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,-1.775998299011924,-2.622145956371552,-1.2354666190565982
4,0.93,0.99,0,3,3,2,1,1,Stockbridge,2,1.0,1.0,1.0,1.8864907251724818,1,12,12,0,1,3,3,0,0,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.7281055902000464,-1.2344517410913822,-0.4402395228407235
4,1.0,0.94,0,1,1,2,1,0,Trinity East and The Dudleys,5,1.0,2.0,4.0,2.2576785748691846,1,14,14,1,1,1,1,0,0,1.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,-1.5949473879616463,2.378128757917104,-2.1607420535247663
4,1.0,0.9,0,1,3,2,1,1,Drylaw,4,1.0,2.0,2.0,2.093421685162235,1,13,13,0,0,1,1,0,0,2.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1.7182320956723691,2.042921137437889,-2.2261107032331062
4,1.0,0.99,1,2,3,2,1,1,"Old Town, Princes Street and Leith Street",6,1.0,2.0,3.0,2.296665190261531,1,26,26,2,0,2,2,0,0,4.31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,-1.9108951851402165,2.029329885522313,1.0230571662049868
4,1.0,1.0,0,1,1,2,1,1,Deans Village,6,2.0,3.0,3.0,2.3324384599156054,1,24,24,1,1,1,1,0,0,2.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,2.4283852546566522,1.4743257185156078,-2.1607420535247663
4,1.0,0.83,0,25,28,2,1,1,Great Junction Street,4,1.0,2.0,2.0,1.8864907251724818,1,10,10,0,0,19,19,0,0,1.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,6.676634664085768,-2.7381532305138077,-0.9622425208741429
4,1.0,1.0,1,2,2,3,1,1,New Town West,2,1.0,1.0,1.0,2.0211892990699383,1,20,20,1,0,2,0,2,0,2.78,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,-2.3361337838713387,-2.3901314080870395,0.9882194883001664
4,1.0,0.97,1,2,2,2,1,1,Western Harbour and Leith Docks,1,1.0,1.0,1.0,1.7403626894942439,1,22,22,1,0,2,1,1,0,3.63,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,-2.176020856318455,0.4064897579160623,-2.0196886270264214
4,1.0,1.0,0,1,2,3,1,1,"Old Town, Princes Street and Leith Street",4,1.0,2.0,2.0,2.4183012913197452,1,11,11,0,0,1,1,0,0,1.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1.6679844734501132,-1.9261023115180156,-2.412429421992676
4,1.0,0.87,1,1,2,2,1,0,New Town East and Gayfield,2,1.5,1.0,1.0,2.0718820073061255,1,30,30,2,0,1,0,1,0,3.69,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,-1.3848562494363872,1.9106808968242277,-2.553103081977391
3,0.9,0.8,0,2,3,2,1,1,Broughton South,6,2.0,2.0,2.0,2.303196057420489,1,15,15,0,0,2,1,1,0,2.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,-1.4242401783153618,-2.041182965624326,-2.2172331953931113
4,0.99,0.99,0,82,96,3,1,1,Stockbridge,2,1.0,1.0,1.0,2.041392685158225,1,40,40,5,1,67,39,28,0,4.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1.6068955458454475,1.7910939646543445,-2.0283902821738655
4,1.0,0.83,0,25,28,2,1,1,Hillside and Calton Hill,3,1.0,1.0,2.0,1.9395192526186185,1,27,27,4,0,19,19,0,0,3.48,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,8.383897159432944,1.3135502358907707,-1.0383763645252029
4,1.0,0.94,0,1,3,2,1,1,Stenhouse and Saughton Mains,5,1.0,3.0,3.0,2.110589710299249,1,8,8,0,1,1,1,0,0,1.04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,6.504275688026786,1.8685789157927566,0.4375370502971107
4,1.0,0.99,1,1,1,2,1,1,Hillside and Calton Hill,3,1.0,1.0,2.0,2.0253058652647704,1,53,53,7,1,1,1,0,0,6.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1.3988884084413793,0.819271264444874,1.059363549477365
4,1.0,1.0,1,5,5,2,1,1,Deans Village,2,1.0,1.0,1.0,1.806179973983887,1,52,52,4,0,5,0,5,0,6.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,-0.018236743829720257,1.8187896135075154,0.3553691512894504
2,1.0,1.0,0,1,1,3,1,1,Easter Road and Hawkhill Avenue,4,2.0,2.0,3.0,2.250420002308894,1,8,8,0,1,1,1,0,0,1.47,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0.008058338151445181,0.1620286230425921,-2.2172331953931113
4,1.0,0.99,1,2,2,2,1,1,Comely Bank,4,1.0,2.0,2.0,2.037426497940624,1,45,45,5,1,2,2,0,0,6.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,-1.0035001598965276,2.090163299078173,0.6174096838987096
